PredictionString,image_id
7 0.999052 284.804 166.416 656.281 748.882 ,test/0508.jpg
5 0.962833 197.549 151.727 470.082 823.029 5 0.847224 563.542 115.103 871.98 780.003 5 0.227138 181.101 148.9 881.655 797.394 0 0.225634 544.505 111.694 877.012 777.112 7 0.179718 198.012 141.651 467.779 828.057 0 0.041066 197.317 143.901 468.408 827.23 ,test/0509.jpg
7 0.999797 334.128 295.575 700.907 867.073 7 0.149853 516.973 287.576 660.316 421.634 ,test/0510.jpg
1 0.636304 352.51 451.465 652.527 728.217 0 0.537834 355.016 449.529 655.568 730.189 ,test/0511.jpg
6 0.98031 375.844 505.577 684.972 676.581 5 0.067711 377.542 504.297 683.295 676.088 ,test/0512.jpg
9 0.921955 419.671 216.168 759.205 452.544 9 0.814051 236.398 521.87 587.265 786.484 9 0.472787 157.839 303.455 516.393 576.34 9 0.448034 484.286 410.88 841.091 679.94 9 0.425184 277.277 878.318 866.15 1018.823 0 0.425164 484.27 410.349 848.599 680.239 0 0.401238 154.706 303.147 517.506 574.265 0 0.386932 274.77 876.976 761.755 1021.559 1 0.357081 150.031 301.909 520.155 570.053 9 0.331877 544.227 877.683 846.472 1022.523 0 0.31589 546.374 869.458 848.195 1024.0 0 0.298465 240.918 521.728 582.855 787.258 1 0.231328 481.989 410.526 846.977 675.232 0 0.107457 421.446 217.647 758.907 453.384 9 0.062888 276.1 895.04 607.485 1024.0 7 0.055835 274.745 892.308 612.185 1024.0 9 0.045524 614.342 0.0 1024.0 381.675 0 0.043584 546.066 884.999 607.752 1021.569 ,test/0513.jpg
7 0.999611 495.154 143.614 825.895 723.574 7 0.998764 223.888 518.196 433.947 953.963 1 0.865083 419.687 493.41 668.523 890.662 5 0.777867 267.525 516.406 402.786 654.108 7 0.776534 932.159 100.372 1022.456 203.7 7 0.658825 466.907 594.765 601.622 721.107 5 0.544787 261.543 516.311 360.852 597.835 7 0.482253 489.825 439.872 550.448 545.558 1 0.381183 958.128 157.018 1012.842 212.768 1 0.291954 931.66 103.249 1021.062 201.067 7 0.288683 633.414 244.823 683.144 285.278 5 0.262734 262.306 537.753 298.979 599.401 5 0.234562 265.899 565.108 372.59 652.38 7 0.202345 415.641 489.719 669.279 890.205 5 0.197855 323.846 517.04 359.972 568.055 5 0.17807 353.405 593.752 402.836 655.352 5 0.156188 326.059 524.695 403.41 641.383 7 0.154026 987.922 144.641 1023.024 242.569 5 0.146465 465.357 613.143 594.733 725.78 5 0.139032 272.027 521.113 333.328 585.321 5 0.120774 651.699 703.404 692.375 749.506 7 0.119873 963.335 141.563 1020.218 241.372 7 0.108548 612.102 165.507 812.363 360.559 7 0.096848 468.337 488.079 787.381 732.056 7 0.091891 765.496 602.816 804.493 690.491 1 0.090827 436.586 508.398 628.879 719.664 2 0.076319 653.919 705.396 689.322 748.247 1 0.064994 958.691 137.684 1018.855 236.596 1 0.064854 464.376 590.029 601.229 710.794 5 0.055601 306.494 563.368 403.157 657.262 5 0.049455 259.43 534.908 284.255 605.02 5 0.048549 256.651 598.043 367.237 655.461 7 0.04266 455.943 490.75 618.827 730.893 7 0.035789 622.8 219.38 741.829 353.238 7 0.034584 268.709 511.131 403.837 648.68 5 0.034439 466.753 634.683 510.542 717.115 7 0.033328 662.591 162.519 813.392 230.877 5 0.031821 354.308 550.552 402.306 644.04 5 0.027454 462.709 624.748 507.409 673.321 7 0.027061 767.818 636.792 800.156 701.899 5 0.026004 347.46 613.787 397.553 662.459 5 0.025882 293.378 569.707 380.192 625.038 ,test/0514.jpg
1 0.553146 479.592 348.658 688.072 509.459 6 0.408342 477.115 348.743 688.399 511.247 2 0.268174 477.377 348.724 686.561 510.907 0 0.05958 483.046 349.359 686.285 507.766 ,test/0515.jpg
0 0.998373 7.66 455.272 972.408 720.223 ,test/0516.jpg
6 0.999604 117.887 149.699 937.686 793.151 7 0.999477 311.405 690.81 885.551 992.065 0 0.699391 140.13 3.942 159.889 100.893 0 0.576421 346.566 896.185 509.122 1024.0 5 0.464034 749.246 231.292 854.917 264.284 7 0.342247 346.827 895.144 513.148 1024.0 1 0.312393 347.457 895.135 508.599 1024.0 7 0.18778 372.247 771.778 488.674 828.112 0 0.176017 749.283 229.735 852.663 263.546 5 0.12258 158.549 824.722 360.954 1024.0 0 0.120695 140.266 5.193 197.637 101.016 7 0.116405 373.263 770.043 510.265 802.002 0 0.09512 388.535 982.488 511.317 1024.0 0 0.060961 146.101 4.403 170.387 99.631 7 0.054335 751.371 229.055 847.059 260.779 4 0.054179 158.715 825.421 360.049 1024.0 7 0.045119 424.05 771.777 500.367 831.443 3 0.031781 158.64 825.026 360.275 1024.0 3 0.02811 254.636 775.934 316.121 802.925 ,test/0517.jpg
4 0.99983 351.888 230.14 832.814 696.092 1 0.555869 305.994 782.094 434.541 1019.389 0 0.550341 306.528 774.464 436.439 1021.087 7 0.528108 386.42 761.658 450.054 917.224 0 0.118426 386.497 760.576 450.538 918.043 ,test/0518.jpg
5 0.934062 451.039 264.666 749.67 606.901 0 0.905159 467.749 247.512 599.864 344.932 5 0.477399 448.083 250.086 748.156 398.01 2 0.286454 460.58 336.197 734.828 599.113 0 0.206215 455.719 249.262 683.855 368.261 1 0.164797 461.164 343.825 729.474 589.989 5 0.02956 463.321 246.975 664.091 361.837 ,test/0519.jpg
1 0.997681 170.843 295.692 887.208 809.384 6 0.11902 926.937 416.454 1021.08 513.082 7 0.025459 162.64 297.252 890.657 807.31 ,test/0520.jpg
7 0.99934 194.849 318.308 876.881 750.202 ,test/0521.jpg
5 0.999881 293.761 274.784 726.321 786.168 0 0.246997 2.817 849.092 39.642 955.938 ,test/0522.jpg
1 0.999532 234.315 363.89 837.569 933.547 7 0.99923 626.096 0.0 1023.699 459.095 7 0.998256 2.862 0.552 365.02 630.996 0 0.683731 664.431 765.934 940.743 906.836 1 0.364805 820.268 334.41 1022.331 521.211 1 0.339686 577.591 360.591 1021.188 507.632 0 0.323967 782.35 792.37 927.304 904.123 0 0.294408 313.079 254.546 649.225 446.008 1 0.27469 748.406 791.565 929.112 903.449 7 0.22388 311.615 260.138 648.554 446.602 7 0.167375 981.767 333.831 1024.0 477.567 1 0.140603 797.308 781.174 947.962 840.258 1 0.084821 563.702 353.715 647.938 406.897 1 0.061803 247.266 367.817 667.644 614.542 0 0.05356 798.343 775.952 948.529 845.862 0 0.038393 560.855 721.389 618.121 826.168 7 0.035087 943.161 334.769 1024.0 483.764 1 0.031142 310.69 259.516 648.832 446.516 0 0.027851 499.029 728.938 657.997 795.031 7 0.02722 875.26 348.816 1024.0 479.757 ,test/0523.jpg
1 0.994738 267.25 140.209 807.03 598.329 0 0.982072 311.58 1.754 722.974 191.99 1 0.722615 145.953 322.987 794.978 782.481 1 0.692816 625.964 76.332 799.609 192.109 1 0.666287 266.211 419.949 284.441 535.937 1 0.647895 287.16 578.221 376.752 622.17 1 0.475396 372.713 580.258 750.927 614.766 0 0.265341 286.799 576.568 379.265 623.179 1 0.250647 403.177 578.856 542.435 611.752 1 0.212052 271.08 581.356 305.464 618.905 1 0.120257 257.0 295.901 280.333 401.266 0 0.112545 265.147 421.196 287.941 533.701 7 0.109082 328.371 156.879 512.97 186.739 2 0.087582 279.023 578.629 373.27 628.287 1 0.063202 297.586 579.825 324.697 622.263 1 0.052217 193.109 551.09 784.846 771.027 1 0.050074 284.544 576.946 549.849 619.648 1 0.046509 287.576 579.757 314.828 620.933 2 0.044031 409.738 579.472 588.249 611.859 1 0.042084 185.157 332.557 385.631 643.32 1 0.04148 274.5 579.559 318.139 626.358 0 0.038713 395.91 578.911 508.95 612.437 2 0.0322 395.991 579.618 510.425 611.239 0 0.030592 272.275 580.055 309.386 621.332 1 0.027919 264.186 384.619 345.438 631.85 1 0.025727 630.87 56.123 808.529 381.696 ,test/0524.jpg
1 0.995721 353.46 85.605 911.56 662.085 1 0.94929 336.011 135.968 658.309 521.656 1 0.040599 427.535 204.342 745.695 604.063 ,test/0525.jpg
4 0.999432 393.77 290.176 682.162 832.511 1 0.257626 3.771 410.92 242.319 472.152 0 0.025119 7.563 407.738 241.829 474.16 ,test/0526.jpg
3 0.999978 328.087 344.168 754.711 610.994 ,test/0527.jpg
1 0.99727 231.697 511.349 762.325 1005.603 1 0.961515 313.908 583.247 706.605 869.098 7 0.944531 555.481 191.977 1018.613 375.831 7 0.835028 357.183 88.408 1023.748 439.915 7 0.713075 117.354 205.462 427.118 509.398 0 0.579626 860.63 176.167 902.485 201.633 1 0.516361 269.722 578.883 451.649 688.76 1 0.483301 295.355 660.845 549.861 873.933 7 0.461809 348.785 148.755 1016.057 840.782 7 0.431307 265.536 608.788 340.687 724.293 1 0.413633 266.431 612.238 340.181 721.188 6 0.376251 768.818 175.462 988.987 258.033 1 0.306469 246.427 559.676 476.561 828.754 1 0.27005 307.573 694.985 408.529 788.692 0 0.232896 314.071 590.081 438.004 667.364 1 0.202559 771.147 177.059 1001.986 257.101 1 0.199969 777.042 178.181 913.46 237.236 1 0.19788 305.894 683.658 437.951 841.773 5 0.170149 181.901 205.496 389.438 367.98 1 0.153723 529.984 711.36 704.117 854.636 1 0.150639 417.326 801.242 523.197 877.118 0 0.119623 397.475 682.016 452.05 853.513 1 0.11218 316.48 593.924 438.487 665.65 0 0.105145 310.292 651.477 586.127 865.326 0 0.096703 314.988 699.771 498.044 860.678 1 0.094398 542.9 766.747 691.014 867.505 7 0.092202 290.336 584.268 445.852 667.582 1 0.091921 595.481 773.978 681.894 854.707 1 0.086311 463.081 572.598 688.562 666.141 0 0.085859 549.573 177.946 646.787 217.109 1 0.074608 362.46 282.294 980.05 851.69 1 0.060823 414.439 775.048 674.204 877.052 7 0.054601 129.925 197.925 1024.0 516.068 1 0.052023 320.478 755.238 556.267 878.912 7 0.046393 326.098 580.75 471.1 605.215 1 0.04108 394.533 703.247 701.803 873.396 1 0.040545 645.181 768.753 695.912 840.337 1 0.038597 276.817 588.025 435.444 630.295 1 0.037872 304.16 680.995 377.723 764.967 5 0.036434 262.221 608.115 340.364 719.62 5 0.031369 391.511 274.749 1003.068 835.598 1 0.030908 308.227 719.249 508.726 858.344 1 0.030648 268.821 513.323 710.846 751.755 7 0.030598 258.782 575.416 464.809 715.89 0 0.030166 282.337 581.013 435.351 696.833 0 0.029284 308.326 693.368 415.422 795.476 0 0.02917 561.737 180.844 1021.592 370.165 7 0.028797 796.198 310.445 1011.678 382.866 1 0.028455 481.516 565.524 716.008 854.059 1 0.027525 302.743 667.906 359.304 735.038 1 0.027506 261.861 584.11 450.126 610.875 7 0.027395 307.287 700.68 391.77 780.792 1 0.026518 946.929 228.273 1023.834 251.128 7 0.026304 827.389 349.229 1012.239 383.803 7 0.025175 583.763 774.297 680.582 851.937 1 0.025164 255.23 582.22 333.532 626.041 ,test/0528.jpg
5 0.998127 892.83 343.802 979.001 436.597 6 0.996213 474.308 543.849 816.024 997.861 7 0.986646 553.505 1.101 853.556 270.064 1 0.982143 0.939 134.861 234.597 597.964 7 0.976512 370.348 85.608 635.167 337.269 5 0.95619 145.982 22.559 307.957 331.226 1 0.897155 719.437 322.016 904.543 528.869 5 0.852454 371.891 333.94 530.904 404.766 1 0.851777 127.967 198.739 685.657 677.067 1 0.828109 647.269 165.026 846.305 364.821 2 0.795335 556.901 364.239 670.007 517.49 5 0.742904 269.563 154.37 364.407 354.128 1 0.741695 508.194 102.631 571.217 170.203 1 0.634569 4.474 20.467 180.45 280.514 5 0.615562 597.693 285.321 671.086 383.996 5 0.552591 301.371 66.791 409.685 232.286 1 0.494847 554.348 362.45 670.732 520.0 5 0.43568 353.655 183.133 441.595 338.899 5 0.432719 807.395 275.612 962.807 344.243 1 0.406254 637.259 313.358 733.46 539.075 1 0.391216 2.182 402.588 60.303 482.115 5 0.356397 438.954 264.387 481.147 335.202 2 0.319945 459.585 380.724 544.228 437.35 5 0.25458 435.301 277.094 566.544 417.739 1 0.251097 33.96 7.565 202.151 183.832 5 0.249411 361.197 323.972 567.358 438.314 5 0.24107 368.995 326.385 410.623 377.961 1 0.22253 62.444 17.747 178.007 93.225 5 0.213547 301.187 65.293 368.879 155.812 7 0.184439 775.34 0.0 967.788 306.523 7 0.181758 352.567 181.88 441.344 343.648 5 0.174645 233.365 21.217 302.416 73.156 5 0.173862 255.045 244.858 284.706 331.411 5 0.166774 341.922 342.52 379.878 378.903 0 0.162172 507.417 102.007 571.47 171.191 4 0.159718 275.139 193.649 364.873 356.988 5 0.159051 378.125 356.463 483.2 412.105 1 0.156123 546.457 308.138 725.932 564.242 1 0.155437 851.359 404.741 898.667 499.912 3 0.149944 299.803 63.482 399.152 254.829 2 0.140569 813.02 280.976 887.23 336.181 7 0.135528 715.505 324.347 905.74 524.647 1 0.132168 562.96 159.035 630.125 270.367 1 0.103521 583.333 311.852 631.12 378.723 1 0.102488 812.84 281.455 886.721 337.727 5 0.101477 418.238 332.856 561.287 380.088 1 0.101118 439.547 264.03 484.513 335.045 5 0.100782 522.331 454.946 554.272 540.385 0 0.098637 672.32 654.488 716.98 743.428 0 0.097913 652.884 161.924 845.356 366.064 2 0.092038 460.479 388.509 513.228 432.511 5 0.089976 838.338 220.529 898.907 277.95 7 0.085614 652.46 161.964 846.053 366.578 1 0.084306 434.313 264.863 573.363 403.403 2 0.084038 859.691 407.205 899.176 500.647 4 0.08053 266.036 190.959 448.076 342.529 1 0.077503 3.739 41.304 185.912 440.308 1 0.073914 3.805 250.781 119.428 290.157 5 0.071102 203.835 24.615 308.176 191.797 5 0.070397 622.148 278.619 671.114 373.573 2 0.06986 806.032 275.292 961.978 336.537 0 0.069615 858.414 404.501 900.247 499.299 5 0.06847 456.57 380.538 555.9 438.823 1 0.065355 458.704 381.315 551.647 437.844 1 0.064498 807.219 242.337 937.175 342.23 1 0.063574 7.872 110.837 148.532 302.717 1 0.060682 527.734 430.087 561.613 473.211 0 0.059794 717.45 323.97 906.045 528.48 1 0.057863 460.582 387.758 512.891 434.65 5 0.053927 261.751 165.855 458.845 342.961 5 0.052379 835.646 217.274 936.844 288.759 5 0.051548 921.754 282.073 969.127 316.467 1 0.050579 300.179 67.35 414.974 225.02 5 0.046461 278.238 66.687 415.084 341.928 1 0.04633 3.355 144.446 43.71 271.915 3 0.046124 277.158 72.685 442.219 335.807 2 0.045947 438.96 264.45 479.774 337.224 2 0.042215 836.716 252.943 890.367 283.776 5 0.041242 528.6 426.911 561.659 475.019 1 0.039336 622.421 281.172 668.176 379.418 5 0.039109 448.198 295.159 557.354 350.78 1 0.038952 524.904 459.768 551.862 533.772 5 0.038346 461.831 389.44 510.563 434.177 1 0.037788 437.573 321.506 569.129 377.355 5 0.036208 489.387 370.234 558.328 446.629 1 0.036148 522.969 423.87 559.536 536.158 3 0.034927 300.958 65.343 368.229 157.725 1 0.03408 0.047 218.694 144.63 355.989 5 0.033813 837.443 247.602 890.319 280.286 5 0.033543 282.047 284.832 362.387 362.211 5 0.031056 348.78 338.426 396.2 380.213 5 0.030747 385.078 296.318 574.99 518.799 0 0.030604 817.085 281.094 880.331 330.89 0 0.030552 842.774 223.259 933.215 286.26 4 0.030232 874.035 274.355 948.697 325.394 1 0.029937 3.781 39.973 78.337 267.08 1 0.029885 496.199 378.818 546.944 437.745 5 0.029725 814.671 280.696 886.771 333.288 4 0.028989 349.673 193.385 442.637 333.334 5 0.028842 465.36 349.014 562.175 468.169 5 0.028067 388.969 386.55 470.924 415.962 1 0.027244 659.925 274.901 731.394 326.533 5 0.026951 402.401 319.899 573.899 398.895 5 0.026277 577.092 297.531 636.849 384.788 1 0.026088 149.44 132.154 194.084 175.157 1 0.025479 578.495 344.439 624.953 380.422 1 0.025121 541.715 438.98 662.382 586.087 3 0.025102 349.542 193.233 443.08 332.251 ,test/0529.jpg
7 0.996341 131.38 322.117 904.262 818.158 7 0.718908 763.484 507.189 991.623 799.526 5 0.276693 357.771 380.259 719.02 702.975 7 0.233625 345.567 365.124 746.037 718.351 0 0.212133 785.398 516.879 886.057 607.434 1 0.175715 384.881 397.071 702.11 679.018 0 0.168006 369.572 405.773 450.085 710.791 7 0.139154 599.565 341.004 1000.054 812.069 7 0.121063 141.835 400.802 505.634 809.781 2 0.10934 392.954 398.73 677.295 689.062 7 0.085337 773.882 514.512 890.504 632.869 0 0.08055 387.464 400.582 640.71 690.679 1 0.074202 425.648 409.478 625.219 612.631 0 0.052911 93.378 0.0 204.245 28.345 1 0.049456 374.736 405.955 453.258 700.387 0 0.041605 409.383 409.689 447.757 702.336 7 0.030438 414.465 543.519 639.58 680.962 0 0.027838 369.762 382.692 519.539 714.686 5 0.027182 429.228 420.078 628.798 663.885 1 0.027007 378.426 417.435 544.864 697.603 7 0.026699 414.622 403.812 632.106 671.986 ,test/0530.jpg
5 0.89998 349.85 671.23 460.823 754.837 ,test/0531.jpg
7 0.999712 553.072 240.301 1022.258 718.85 7 0.999684 185.345 36.23 568.14 784.103 7 0.999441 621.572 597.526 823.168 959.864 7 0.999341 791.437 661.281 980.278 953.29 7 0.999164 462.363 633.209 634.502 992.295 7 0.988107 526.112 506.23 691.613 732.023 7 0.923482 89.181 0.212 352.961 425.279 1 0.752715 451.545 111.923 632.867 221.421 1 0.550011 491.024 179.15 708.224 423.303 1 0.415451 438.596 116.816 652.381 433.913 1 0.350487 196.597 9.598 328.938 92.505 1 0.200129 92.095 0.0 333.207 421.831 1 0.19419 249.636 18.872 659.131 376.61 7 0.17334 126.0 18.388 561.811 448.004 7 0.074564 187.387 1.967 310.927 99.622 1 0.059382 536.86 203.39 673.281 518.412 1 0.056183 140.965 4.846 328.863 259.658 7 0.054787 87.896 0.0 205.262 422.994 1 0.052522 546.924 399.92 579.075 530.671 1 0.048032 229.832 16.403 338.949 124.814 7 0.044642 311.276 19.17 549.906 335.771 1 0.042825 211.255 35.287 310.236 102.239 7 0.038873 202.81 33.359 276.748 78.717 1 0.038754 288.003 20.706 336.3 84.577 1 0.033902 170.954 0.0 287.265 34.879 1 0.032065 543.802 304.162 590.349 538.511 1 0.026852 547.902 342.831 595.412 448.569 ,test/0532.jpg
0 0.98109 682.573 326.027 931.485 386.311 0 0.806692 496.895 259.782 673.662 311.914 5 0.715968 48.698 239.77 692.026 659.19 0 0.406592 480.25 280.384 681.576 608.856 0 0.290514 46.204 240.338 697.116 658.765 2 0.207088 52.679 239.549 699.967 659.051 1 0.147655 53.144 241.139 701.32 658.516 7 0.059363 53.707 239.996 706.624 658.144 7 0.029871 499.87 259.315 677.293 313.563 ,test/0533.jpg
7 0.999285 598.874 527.363 985.702 835.015 7 0.999277 185.291 183.918 635.21 591.874 7 0.996045 793.286 772.266 1024.0 1019.245 7 0.973197 201.63 898.456 334.607 995.656 7 0.972337 560.353 825.208 794.604 971.794 7 0.904759 509.147 615.802 737.44 858.703 1 0.891707 568.601 416.07 676.778 578.212 5 0.796639 300.305 702.054 598.107 828.306 0 0.601923 855.152 826.592 904.522 857.97 1 0.485497 255.85 662.358 636.678 857.766 5 0.477587 305.317 712.01 412.313 752.199 5 0.351184 488.225 777.797 593.174 825.31 5 0.343681 256.087 658.174 625.811 870.484 7 0.333034 253.736 653.979 685.601 863.097 7 0.327698 383.117 295.941 540.85 381.713 7 0.294618 855.227 828.122 906.387 857.781 7 0.267005 494.192 573.913 598.509 626.732 7 0.190496 505.742 290.545 610.18 370.81 5 0.12767 401.078 768.678 619.101 865.158 5 0.122616 309.577 715.306 370.669 755.544 1 0.118523 725.346 781.331 797.266 840.946 7 0.112797 331.803 180.264 623.618 394.599 1 0.101125 279.758 759.016 377.55 830.35 2 0.100874 485.102 777.472 595.482 828.453 0 0.099632 349.064 770.775 387.21 814.805 7 0.094568 357.734 285.032 600.306 413.654 0 0.084505 761.571 918.972 793.527 959.911 1 0.079121 576.816 480.227 630.479 630.033 1 0.075461 486.699 409.005 669.036 631.511 5 0.074832 316.376 740.145 523.852 830.135 1 0.074101 255.286 652.481 487.94 783.932 1 0.073674 290.544 729.877 576.934 829.236 1 0.064368 270.321 777.907 622.471 877.661 5 0.062554 395.686 692.908 539.871 823.108 5 0.060404 400.112 808.929 580.895 863.647 7 0.058707 501.405 618.442 686.07 750.116 0 0.058693 459.93 692.678 516.774 750.66 0 0.052694 348.991 737.033 401.765 810.84 5 0.05204 432.68 769.6 605.754 830.298 5 0.049945 384.399 687.173 591.221 774.74 0 0.046515 356.238 659.801 398.644 742.363 5 0.044439 298.118 746.371 613.09 876.132 1 0.041728 392.696 747.014 631.215 862.001 5 0.041263 292.057 707.007 572.766 769.506 5 0.039782 328.249 729.12 423.065 830.872 0 0.038621 569.013 821.245 791.728 973.029 1 0.037836 584.629 537.123 631.898 623.156 0 0.034524 405.728 827.922 563.848 863.683 1 0.034499 400.112 808.929 580.895 863.647 0 0.034059 726.206 791.775 781.58 845.473 7 0.033596 304.04 712.603 413.004 750.466 5 0.032165 455.905 693.325 519.672 748.932 5 0.032089 260.113 654.32 439.297 765.564 1 0.031903 261.68 654.996 411.754 771.16 0 0.031056 855.551 798.279 911.316 853.436 7 0.029734 152.177 547.869 206.695 567.342 1 0.029048 282.571 746.194 437.546 841.953 0 0.02898 563.436 419.132 678.158 594.608 7 0.027638 486.291 595.727 915.763 845.346 5 0.027198 464.81 694.551 617.516 836.22 1 0.026972 190.829 406.803 651.471 619.239 5 0.02663 271.53 699.21 408.824 765.022 5 0.026447 353.421 733.993 407.396 807.43 0 0.025893 342.459 754.504 380.323 820.401 1 0.025678 498.534 789.353 579.417 825.809 5 0.025048 275.279 689.011 525.179 757.453 1 0.025015 350.762 776.776 381.885 811.477 ,test/0534.jpg
7 0.999931 485.046 356.989 887.606 989.782 7 0.999886 131.055 5.97 478.649 456.073 7 0.99977 165.861 338.34 533.605 841.213 7 0.998033 41.616 391.294 241.742 698.911 7 0.996663 42.426 171.815 186.634 443.881 5 0.96317 0.962 664.993 186.957 949.31 0 0.218732 132.114 964.36 476.157 1023.873 7 0.209047 114.371 969.114 492.063 1024.0 5 0.134292 127.541 964.645 480.469 1023.747 7 0.065917 16.332 554.406 117.426 681.023 7 0.040827 1.294 659.959 186.12 949.457 ,test/0535.jpg
7 0.999205 314.906 311.773 834.436 783.428 7 0.631058 195.097 413.472 311.297 487.453 7 0.546992 354.155 339.421 741.466 588.405 7 0.508188 388.743 413.207 638.811 583.203 0 0.471522 367.931 366.426 713.567 573.545 0 0.422671 385.144 378.59 781.147 463.374 7 0.349405 189.978 431.094 278.947 503.748 2 0.203275 183.379 415.114 226.725 482.751 7 0.108278 311.358 405.182 398.681 536.738 7 0.083904 233.048 411.184 318.342 476.874 0 0.07995 311.419 403.506 393.045 518.135 1 0.079358 185.37 413.122 226.539 486.52 1 0.063111 346.817 359.407 737.271 574.55 7 0.039906 282.102 406.888 317.729 482.674 0 0.039146 560.709 561.167 633.684 754.883 0 0.034207 183.313 413.674 226.799 485.411 0 0.028954 329.353 330.507 820.923 778.119 7 0.028776 217.629 406.707 377.556 498.99 7 0.028433 183.249 413.294 226.867 485.612 7 0.027345 355.782 381.447 787.251 484.301 ,test/0536.jpg
5 0.999858 129.727 304.126 712.768 647.775 ,test/0537.jpg
1 0.991322 206.259 606.958 976.608 961.187 1 0.985269 354.683 71.845 796.689 484.971 1 0.981481 288.021 381.843 928.915 723.334 1 0.407924 167.33 752.319 478.598 1016.188 1 0.379443 284.602 382.353 584.204 669.567 1 0.378647 522.107 396.587 931.362 589.186 1 0.365237 149.741 789.58 945.56 1023.425 1 0.347785 275.655 872.999 957.945 1020.089 0 0.310001 378.458 182.421 655.802 285.208 1 0.219878 253.098 278.312 964.187 964.759 6 0.205566 319.032 905.153 957.197 1019.968 5 0.184154 323.467 878.821 930.035 1017.066 1 0.080767 435.093 342.502 546.702 406.117 1 0.069205 640.7 2.243 663.869 150.489 6 0.048619 168.549 796.335 979.848 1024.0 1 0.043932 434.347 344.873 553.301 486.319 1 0.02852 328.214 429.636 352.956 508.909 1 0.028423 316.087 645.499 729.378 714.229 1 0.027279 223.309 453.752 972.051 816.039 ,test/0538.jpg
3 0.964637 759.466 535.641 1018.152 858.787 3 0.94536 444.459 523.975 765.539 748.232 3 0.782503 670.331 318.324 948.01 525.053 3 0.745943 252.652 442.903 494.634 709.481 7 0.708459 0.581 122.562 967.478 991.841 7 0.678317 5.767 33.662 957.993 534.828 5 0.428445 253.064 441.427 495.679 702.328 7 0.417545 621.303 425.805 750.41 522.52 7 0.267657 498.883 503.862 601.25 540.198 5 0.254006 665.374 321.345 936.681 522.859 3 0.246434 388.768 513.341 1002.912 819.268 5 0.236097 444.614 525.451 765.456 749.145 5 0.153104 2.223 78.144 493.267 205.866 5 0.110679 0.0 19.63 831.066 217.919 5 0.100617 7.719 2.726 1014.45 524.811 7 0.092417 255.156 441.26 498.1 701.178 5 0.085008 308.35 600.796 400.671 701.63 4 0.061856 445.542 531.922 759.139 747.231 7 0.057307 338.913 432.635 790.751 530.136 7 0.043084 583.653 477.644 649.19 532.26 7 0.036757 0.0 174.908 564.078 782.763 7 0.036391 388.529 443.444 627.877 517.575 4 0.032454 652.46 315.9 943.675 525.86 7 0.027954 469.633 480.555 654.243 538.261 3 0.027835 0.0 322.127 1024.0 1024.0 7 0.027152 7.479 180.491 731.04 511.492 5 0.027147 0.0 308.553 1024.0 1024.0 ,test/0539.jpg
3 0.687143 485.088 347.772 810.519 631.126 5 0.430627 484.105 346.248 817.888 627.664 0 0.043352 671.756 356.921 923.062 450.951 0 0.026796 767.972 372.972 928.852 446.548 ,test/0540.jpg
7 0.586303 223.389 443.11 598.339 705.698 7 0.443157 220.586 591.82 582.294 699.613 0 0.381985 220.686 443.288 600.605 706.549 0 0.233994 219.31 568.372 580.477 699.815 0 0.114883 20.421 542.324 118.472 594.544 7 0.114878 354.539 444.243 600.533 625.729 2 0.076438 219.123 441.747 601.877 707.026 1 0.063947 216.489 579.919 578.121 699.96 0 0.056136 356.97 443.039 598.588 636.421 2 0.052712 211.02 572.619 575.094 701.293 6 0.045745 21.497 542.446 119.251 592.275 1 0.02525 19.223 543.008 118.457 596.502 ,test/0541.jpg
0 0.999852 290.231 245.673 802.18 725.216 0 0.483054 15.706 432.907 224.53 525.382 3 0.054211 10.381 434.511 225.563 525.035 ,test/0542.jpg
1 0.996375 279.878 327.159 756.25 787.472 9 0.579372 0.917 904.095 168.74 1023.878 0 0.07783 284.48 328.679 755.123 794.563 ,test/0543.jpg
